snapshot_ts,feed_ts,vehicle_id,trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,stop_id,current_stop_sequence,current_status,current_status_name,latitude,longitude,bearing,speed_mph,occupancy_status,occupancy_label,vehicle_timestamp
2026-04-24T03:29:04.197196+00:00,1777001344,0962,,,0,,,0,,,2,IN_TRANSIT_TO,37.35459518432617,-121.9094009399414,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0963,,,0,,,0,,,2,IN_TRANSIT_TO,37.35439682006836,-121.90959930419922,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0965,3940105,Orange Line,1,20:12:00,20260423,0,65250,8.0,1,INCOMING_AT,37.41441345214844,-121.90216064453125,,2.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0966,,,0,,,0,,,2,IN_TRANSIT_TO,37.354591369628906,-121.90925598144531,59.0,4.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0967,,,0,,,0,,,2,IN_TRANSIT_TO,37.35371017456055,-121.91004180908203,,1.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0970,,,0,,,0,,,2,IN_TRANSIT_TO,37.355186462402344,-121.90919494628906,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0971,,,0,,,0,,,2,IN_TRANSIT_TO,37.40330505371094,-121.97900390625,,0.0,5,FULL,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0972,3940106,Orange Line,1,20:42:00,20260423,0,65243,1.0,1,INCOMING_AT,37.35816955566406,-121.83206939697266,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0973,,,0,,,0,,,2,IN_TRANSIT_TO,37.35325622558594,-121.90937805175781,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0974,,,0,,,0,,,2,IN_TRANSIT_TO,37.397674560546875,-121.93635559082031,,1.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0978,,,0,,,0,,,2,IN_TRANSIT_TO,37.353271484375,-121.91009521484375,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0981,,,0,,,0,,,2,IN_TRANSIT_TO,37.355167388916016,-121.90913391113281,,0.0,5,FULL,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0984,,,0,,,0,,,2,IN_TRANSIT_TO,37.35555648803711,-121.90879821777344,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0987,,,0,,,0,,,2,IN_TRANSIT_TO,37.35414123535156,-121.90973663330078,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0990,,,0,,,0,,,2,IN_TRANSIT_TO,37.35521697998047,-121.90914916992188,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0995,,,0,,,0,,,2,IN_TRANSIT_TO,37.35525894165039,-121.9093246459961,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0996,3940046,Orange Line,0,20:30:00,20260423,0,64786,1.0,1,INCOMING_AT,37.39494323730469,-122.07682800292969,,0.0,0,EMPTY,1777001328
