vehicle_id,trip_id,route_short_name,stop_sequence,current_status_name,latitude,longitude,speed_mph,occupancy_label,vehicle_timestamp,vehicle_ts_sod,arrival_sec,departure_sec,actual_delay_seconds,delay_minutes,is_delayed,snapshot_ts
7448,3918808,25,1,INCOMING_AT,37.30734634399414,-121.85430145263672,0.0,EMPTY,1777001328,73728,86340,86340,-12612,-210.2,0,2026-04-24T03:29:04.197196+00:00
3425,3926816,61,1,INCOMING_AT,37.25104141235352,-121.94800567626952,0.01,FEW_SEATS_AVAILABLE,1777001328,73728,75540,75540,-1812,-30.2,0,2026-04-24T03:29:04.197196+00:00
0175,3923863,Rapid 523,1,INCOMING_AT,37.33845138549805,-121.88372039794922,0.0,EMPTY,1775440826,68426,70200,70200,-1774,-29.57,0,2026-04-06T02:00:29.210655+00:00
3473,3927376,64A,1,INCOMING_AT,37.25794982910156,-121.8609390258789,0.0,EMPTY,1777001328,73728,75420,75420,-1692,-28.2,0,2026-04-24T03:29:04.197196+00:00
0134,3926300,60,1,INCOMING_AT,37.41005325317383,-121.89159393310548,0.0,EMPTY,1775440826,68426,70080,70080,-1654,-27.57,0,2026-04-06T02:00:29.210655+00:00
4310,3923073,Rapid 522,24,IN_TRANSIT_TO,37.38257598876953,-122.0773696899414,0.0,EMPTY,1775421033,48633,47040,47040,1593,26.55,1,2026-04-05T20:30:51.928242+00:00
4320,3923080,Rapid 522,1,INCOMING_AT,37.32707595825195,-121.81092071533205,0.0,EMPTY,1775421033,48633,50220,50220,-1587,-26.45,0,2026-04-05T20:30:51.928242+00:00
4304,3923090,Rapid 522,1,INCOMING_AT,37.327598571777344,-121.81141662597656,0.0,EMPTY,1775433666,61266,62820,62820,-1554,-25.9,0,2026-04-06T00:01:19.348037+00:00
4311,3923056,Rapid 522,1,INCOMING_AT,37.32747268676758,-121.81126403808594,0.0,EMPTY,1775440826,68426,69960,69960,-1534,-25.57,0,2026-04-06T02:00:29.210655+00:00
4329,3922995,Rapid 522,1,INCOMING_AT,37.443817138671875,-122.16568756103516,0.01,EMPTY,1775440826,68426,69900,69900,-1474,-24.57,0,2026-04-06T02:00:29.210655+00:00
3430,3933092,71,1,INCOMING_AT,37.410037994384766,-121.89188385009766,0.0,EMPTY,1775421033,48633,50100,50100,-1467,-24.45,0,2026-04-05T20:30:51.928242+00:00
3482,3935908,86,1,INCOMING_AT,37.0045280456543,-121.56705474853516,0.0,EMPTY,1777001328,73728,75180,75180,-1452,-24.2,0,2026-04-24T03:29:04.197196+00:00
0193,3918085,23,1,INCOMING_AT,37.358036041259766,-121.8328094482422,0.02,EMPTY,1775433666,61266,62700,62700,-1434,-23.9,0,2026-04-06T00:01:19.348037+00:00
3465,3927537,64A,1,INCOMING_AT,37.3747444152832,-121.83642578125,0.0,EMPTY,1775440826,68426,69840,69840,-1414,-23.57,0,2026-04-06T02:00:29.210655+00:00
7445,3918074,23,1,INCOMING_AT,37.3580207824707,-121.83279418945312,0.0,EMPTY,1775421033,48633,50040,50040,-1407,-23.45,0,2026-04-05T20:30:51.928242+00:00
