hour_of_day,is_rush_hour,is_weekend,route_stop_count,stop_position_pct,tmax,prcp,is_rainy,temp_range,stop_sequence,direction_id,speed_mph,is_delayed
19.0,1.0,1.0,199.0,0.336734693877551,68.0,0.0,0.0,25.0,33.0,1.0,3.33,0
20.0,0.0,0.0,199.0,0.8367346938775511,62.0,0.0,0.0,24.0,82.0,1.0,0.0,1
19.0,1.0,1.0,199.0,0.22448979591836735,68.0,0.0,0.0,25.0,22.0,1.0,25.38,0
20.0,0.0,0.0,199.0,0.8061224489795918,62.0,0.0,0.0,24.0,79.0,1.0,20.72,0
19.0,1.0,1.0,199.0,0.02040816326530612,68.0,0.0,0.0,25.0,2.0,1.0,0.01,0
20.0,0.0,0.0,199.0,0.6224489795918368,62.0,0.0,0.0,24.0,61.0,1.0,1.72,0
19.0,1.0,1.0,199.0,0.01020408163265306,68.0,0.0,0.0,25.0,1.0,1.0,0.0,0
20.0,0.0,0.0,199.0,0.42857142857142855,62.0,0.0,0.0,24.0,42.0,1.0,32.68,0
20.0,0.0,0.0,199.0,0.2755102040816326,62.0,0.0,0.0,24.0,27.0,1.0,25.0,0
20.0,0.0,0.0,199.0,0.12244897959183673,62.0,0.0,0.0,24.0,12.0,1.0,0.09,0
20.0,0.0,0.0,199.0,0.01020408163265306,62.0,0.0,0.0,24.0,1.0,1.0,0.0,0
13.0,0.0,1.0,199.0,0.8932038834951457,68.0,0.0,0.0,25.0,92.0,0.0,29.34,0
13.0,0.0,1.0,199.0,0.7378640776699029,68.0,0.0,0.0,25.0,76.0,0.0,0.0,1
13.0,0.0,1.0,199.0,0.6699029126213593,68.0,0.0,0.0,25.0,69.0,0.0,15.76,0
13.0,0.0,1.0,199.0,0.5339805825242718,68.0,0.0,0.0,25.0,55.0,0.0,20.0,0
13.0,0.0,1.0,199.0,0.3300970873786408,68.0,0.0,0.0,25.0,34.0,0.0,0.01,0
13.0,0.0,1.0,199.0,0.21359223300970873,68.0,0.0,0.0,25.0,22.0,0.0,28.24,0
13.0,0.0,1.0,199.0,0.08737864077669903,68.0,0.0,0.0,25.0,9.0,0.0,0.02,0
13.0,0.0,1.0,199.0,0.009708737864077669,68.0,0.0,0.0,25.0,1.0,0.0,0.0,0
16.0,1.0,1.0,199.0,0.7669902912621359,68.0,0.0,0.0,25.0,79.0,0.0,24.0,0
16.0,1.0,1.0,199.0,0.6116504854368932,68.0,0.0,0.0,25.0,63.0,0.0,0.0,1
17.0,1.0,1.0,199.0,0.5631067961165048,68.0,0.0,0.0,25.0,58.0,0.0,0.0,0
16.0,1.0,1.0,199.0,0.3592233009708738,68.0,0.0,0.0,25.0,37.0,0.0,4.0,1
17.0,1.0,1.0,199.0,0.34951456310679613,68.0,0.0,0.0,25.0,36.0,0.0,0.01,0
17.0,1.0,1.0,199.0,0.1941747572815534,68.0,0.0,0.0,25.0,20.0,0.0,0.07,0
17.0,1.0,1.0,199.0,0.05825242718446602,68.0,0.0,0.0,25.0,6.0,0.0,41.84,0
17.0,1.0,1.0,199.0,0.009708737864077669,68.0,0.0,0.0,25.0,1.0,0.0,0.0,0
19.0,1.0,1.0,199.0,0.912621359223301,68.0,0.0,0.0,25.0,94.0,0.0,10.0,0
19.0,1.0,1.0,199.0,0.6796116504854369,68.0,0.0,0.0,25.0,70.0,0.0,23.26,0
18.0,1.0,1.0,199.0,0.5242718446601942,68.0,0.0,0.0,25.0,54.0,0.0,24.28,0
19.0,1.0,1.0,199.0,0.4174757281553398,68.0,0.0,0.0,25.0,43.0,0.0,15.14,0
19.0,1.0,1.0,199.0,0.3106796116504854,68.0,0.0,0.0,25.0,32.0,0.0,22.17,0
19.0,1.0,1.0,199.0,0.1941747572815534,68.0,0.0,0.0,25.0,20.0,0.0,0.01,0
20.0,0.0,0.0,199.0,0.7475728155339806,62.0,0.0,0.0,24.0,77.0,0.0,0.0,0
19.0,1.0,1.0,199.0,0.009708737864077669,68.0,0.0,0.0,25.0,1.0,0.0,0.0,0
20.0,0.0,0.0,199.0,0.21359223300970873,62.0,0.0,0.0,24.0,22.0,0.0,22.18,1
20.0,0.0,0.0,199.0,0.05825242718446602,62.0,0.0,0.0,24.0,6.0,0.0,0.01,0
20.0,0.0,0.0,107.0,0.6785714285714286,62.0,0.0,0.0,24.0,38.0,1.0,29.98,0
20.0,0.0,0.0,107.0,0.017857142857142856,62.0,0.0,0.0,24.0,1.0,1.0,0.01,0
20.0,0.0,0.0,107.0,0.6296296296296297,62.0,0.0,0.0,24.0,34.0,0.0,32.92,0
20.0,0.0,0.0,107.0,0.018518518518518517,62.0,0.0,0.0,24.0,1.0,0.0,0.0,0
13.0,0.0,1.0,107.0,0.6981132075471698,68.0,0.0,0.0,25.0,37.0,0.0,30.58,0
13.0,0.0,1.0,107.0,0.018867924528301886,68.0,0.0,0.0,25.0,1.0,0.0,0.0,0
17.0,1.0,1.0,107.0,0.9811320754716981,68.0,0.0,0.0,25.0,52.0,0.0,0.01,0
17.0,1.0,1.0,107.0,0.11320754716981132,68.0,0.0,0.0,25.0,6.0,0.0,0.0,0
19.0,1.0,1.0,107.0,0.33962264150943394,68.0,0.0,0.0,25.0,18.0,0.0,15.93,0
13.0,0.0,1.0,107.0,0.32727272727272727,68.0,0.0,0.0,25.0,18.0,1.0,13.55,0
17.0,1.0,1.0,107.0,0.5454545454545454,68.0,0.0,0.0,25.0,30.0,1.0,24.89,0
19.0,1.0,1.0,107.0,0.41818181818181815,68.0,0.0,0.0,25.0,23.0,1.0,0.2,0
13.0,0.0,1.0,111.0,0.6724137931034483,68.0,0.0,0.0,25.0,39.0,0.0,4.05,0
13.0,0.0,1.0,111.0,0.25862068965517243,68.0,0.0,0.0,25.0,15.0,0.0,25.67,0
17.0,1.0,1.0,111.0,0.6896551724137931,68.0,0.0,0.0,25.0,40.0,0.0,0.48,0
17.0,1.0,1.0,111.0,0.017241379310344827,68.0,0.0,0.0,25.0,1.0,0.0,0.0,0
18.0,1.0,1.0,111.0,0.6724137931034483,68.0,0.0,0.0,25.0,39.0,0.0,0.0,0
19.0,1.0,1.0,111.0,0.2413793103448276,68.0,0.0,0.0,25.0,14.0,0.0,36.3,0
20.0,0.0,0.0,111.0,0.6206896551724138,62.0,0.0,0.0,24.0,36.0,0.0,26.07,0
20.0,0.0,0.0,111.0,0.1724137931034483,62.0,0.0,0.0,24.0,10.0,0.0,0.0,0
20.0,0.0,0.0,111.0,0.017241379310344827,62.0,0.0,0.0,24.0,1.0,0.0,0.0,0
13.0,0.0,1.0,111.0,0.7454545454545455,68.0,0.0,0.0,25.0,41.0,1.0,28.0,0
13.0,0.0,1.0,111.0,0.3090909090909091,68.0,0.0,0.0,25.0,17.0,1.0,0.01,0
13.0,0.0,1.0,111.0,0.01818181818181818,68.0,0.0,0.0,25.0,1.0,1.0,0.0,0
17.0,1.0,1.0,111.0,0.7272727272727273,68.0,0.0,0.0,25.0,40.0,1.0,17.75,0
17.0,1.0,1.0,111.0,0.3090909090909091,68.0,0.0,0.0,25.0,17.0,1.0,23.97,0
17.0,1.0,1.0,111.0,0.01818181818181818,68.0,0.0,0.0,25.0,1.0,1.0,0.0,0
19.0,1.0,1.0,111.0,0.9818181818181818,68.0,0.0,0.0,25.0,54.0,1.0,25.5,0
18.0,1.0,1.0,111.0,0.09090909090909091,68.0,0.0,0.0,25.0,5.0,1.0,7.0,0
19.0,1.0,1.0,111.0,0.01818181818181818,68.0,0.0,0.0,25.0,1.0,1.0,0.0,0
20.0,0.0,0.0,111.0,0.41818181818181815,62.0,0.0,0.0,24.0,23.0,1.0,1.0,1
20.0,0.0,0.0,111.0,0.05454545454545454,62.0,0.0,0.0,24.0,3.0,1.0,4.86,0
20.0,0.0,0.0,38.0,0.85,62.0,0.0,0.0,24.0,17.0,1.0,41.03,0
20.0,0.0,0.0,38.0,0.35,62.0,0.0,0.0,24.0,7.0,1.0,0.01,0
13.0,0.0,1.0,82.0,0.775,68.0,0.0,0.0,25.0,31.0,1.0,0.01,0
13.0,0.0,1.0,82.0,0.05,68.0,0.0,0.0,25.0,2.0,1.0,18.17,0
17.0,1.0,1.0,82.0,0.75,68.0,0.0,0.0,25.0,30.0,1.0,3.4,0
17.0,1.0,1.0,82.0,0.025,68.0,0.0,0.0,25.0,1.0,1.0,16.0,0
19.0,1.0,1.0,82.0,0.025,68.0,0.0,0.0,25.0,1.0,1.0,0.02,0
20.0,0.0,0.0,82.0,0.425,62.0,0.0,0.0,24.0,17.0,1.0,37.17,1
13.0,0.0,1.0,82.0,0.7555555555555555,68.0,0.0,0.0,25.0,34.0,0.0,6.48,0
13.0,0.0,1.0,82.0,0.15555555555555556,68.0,0.0,0.0,25.0,7.0,0.0,24.07,0
17.0,1.0,1.0,82.0,0.7333333333333333,68.0,0.0,0.0,25.0,33.0,0.0,0.01,0
16.0,1.0,1.0,82.0,0.1111111111111111,68.0,0.0,0.0,25.0,5.0,0.0,11.42,0
19.0,1.0,1.0,82.0,0.3111111111111111,68.0,0.0,0.0,25.0,14.0,0.0,0.0,0
16.381277689042975,1.0,1.0,102.66211235339838,0.019365385287494815,68.0,0.0,0.0,25.0,1.0,0.8093611554785136,0.0,1
14.329206237245735,0.0,0.8101133946791808,69.34158752550853,0.37284930098734104,66.86068036807508,0.0,0.0,24.81011339467918,11.84829907981229,0.0,13.369451451893514,1
19.734144637160206,0.1329276814198963,0.1329276814198963,110.8670723185801,0.40247218310492133,62.797566088519375,0.0,0.0,24.132927681419897,21.53779550438114,0.8670723185801037,0.8670723185801037,1
19.652962210225887,0.0867594474435287,0.0867594474435287,147.52055668466116,0.963352845917739,62.52055668466117,0.0,0.0,24.08675944744353,72.43832994601648,0.9132405525564713,17.342438093047388,1
20.0,0.0,0.0,117.81852161822499,0.25439503297061783,62.0,0.0,0.0,24.0,12.841206415946871,0.5113423988609378,33.532145711282396,1
18.0060651787488,0.4984837053128004,0.4984837053128004,136.0,0.12994341299619191,64.9909022318768,0.0,0.0,24.4984837053128,8.477255579692006,0.4984837053128004,0.0,1
13.0,0.0,1.0,199.0,0.19842887926425581,68.0,0.0,0.0,25.0,19.44603016789707,1.0,18.201704821033225,1
17.549747515444356,0.0,0.35003606922223485,153.0,0.266875450865278,64.1002164153334,0.0,0.0,24.350036069222234,21.350036069222234,1.0,5.992617505084661,1
16.596066245484593,1.0,1.0,99.6550725632157,0.020032134686648405,68.0,0.0,0.0,25.0,1.0,0.7019668772577033,0.0,1
17.591585338872203,1.0,1.0,109.5915853388722,0.24245066138653756,68.0,0.0,0.0,25.0,9.753719363797112,0.20420733056389895,0.0,1
19.230037392722963,0.0,0.1099946581824337,199.0,0.8258594542435043,62.6599679490946,0.0,0.0,24.109994658182433,81.34003205090539,0.8900053418175663,0.0,1
14.68997578425768,0.3379951568515358,1.0,199.0,0.633324660224837,68.0,0.0,0.0,25.0,64.50816466704778,0.3379951568515358,5.7459176664761085,1
14.873251142080168,0.624417047360056,1.0,142.38491019487904,0.2523998307485353,68.0,0.0,0.0,25.0,18.253497715839664,1.0,6.429980149195842,1
19.342126421113917,0.0,0.093981939840869,199.0,0.9661188752709203,62.56389163904522,0.0,0.0,24.09398193984087,95.02637926334175,0.906018060159131,15.782834607972063,1
18.84343971800765,0.578280140996174,0.578280140996174,119.25248225593879,0.16145649335935816,65.46968084597704,0.0,0.0,24.578280140996174,7.734840422988522,1.0,21.291320940383027,1
13.107826821390226,0.035942273796742086,1.0,108.0,0.19346504112786508,68.0,0.0,0.0,25.0,10.64057726203258,1.0,0.0,1
20.0,0.0,0.0,69.75684360108588,0.7399216047955114,62.0,0.0,0.0,24.0,26.06880396373508,1.0,29.174567306762267,1
15.286776826462116,0.4573553652924234,1.0,75.65884292233939,0.13368766835966925,68.0,0.0,0.0,25.0,4.25586780824546,0.5426446347075766,14.450626622262766,1
18.853834991486863,0.2865412521282844,0.2865412521282844,148.7192475127697,0.7359953182933594,63.719247512769705,0.0,0.0,24.286541252128284,55.28654125212829,0.0,0.0,1
13.0,0.0,1.0,72.0,0.25352883334048143,68.0,0.0,0.0,25.0,8.181666521138022,0.40916673943098925,20.231275788037614,1
13.0,0.0,1.0,71.54249625091425,0.26546075550041454,68.0,0.0,0.0,25.0,8.755998000487605,0.0,16.32887433394312,1
19.92530362250157,0.03734818874921442,0.03734818874921442,188.41083007624135,0.4415997989492587,62.22408913249529,0.0,0.0,24.037348188749213,42.0,0.03734818874921442,49.61464336517662,1
13.0,0.0,1.0,69.33900840989487,0.23046282949885272,68.0,0.0,0.0,25.0,7.580804485277266,0.0,18.876106278161526,1
19.279618717177474,0.3601906414112629,0.3601906414112629,115.76305026258021,0.15713585232984575,64.16114384846757,0.0,0.0,24.36019064141126,7.080571924233789,1.0,26.0238630813756,1
20.0,0.0,0.0,81.74587897469623,0.454673278259556,62.0,0.0,0.0,24.0,18.27060512651885,1.0,36.84980750811725,1
16.34429717961637,0.0,0.5222432600548044,150.13345956032882,0.9479336248792687,65.13345956032883,0.0,0.0,24.522243260054804,73.47775673994519,1.0,28.395601113587027,1
17.539987106197223,1.0,1.0,124.1599484247889,0.15835439585245908,68.0,0.0,0.0,25.0,8.309980659295832,1.0,17.269143765900978,1
20.0,0.0,0.0,155.62596869753472,0.9158970183362256,62.0,0.0,0.0,24.0,73.82029534007576,0.0,9.582667043988577,1
13.0,0.0,1.0,199.0,0.3144698249705409,68.0,0.0,0.0,25.0,30.818042847113006,1.0,18.622890475819002,1
13.597432254956376,0.0,0.914652535006232,199.0,0.40089031007111964,67.48791521003739,0.0,0.0,24.914652535006233,39.378398165118405,0.914652535006232,19.27140493868018,1
13.361772048180255,0.0,0.9483182788313923,153.0,0.27435397848539245,67.68990967298835,0.0,0.0,24.948318278831394,21.948318278831394,1.0,16.235208933593437,1
20.0,0.0,0.0,147.0,0.7073559853002636,62.0,0.0,0.0,24.0,52.65677315784074,0.468645368431852,0.01874581473727408,1
17.837459513559573,0.5406351216101065,0.5406351216101065,199.0,0.7853572162486847,65.24381072966064,0.0,0.0,24.540635121610105,78.61840586525638,0.4593648783898935,8.002136181551945,1
20.0,0.0,0.0,188.0,0.32379291522573056,62.0,0.0,0.0,24.0,30.760326946444405,0.0,48.74808782080946,1
13.0,0.0,1.0,140.65644732671475,0.49797506255736956,68.0,0.0,0.0,25.0,34.343552673285245,1.0,17.03286903995328,1
20.0,0.0,0.0,80.04829584107493,0.6528971624598481,62.0,0.0,0.0,24.0,26.758520794625348,1.0,34.71085275975441,1
20.0,0.0,0.0,95.54359024756653,0.2919825957828287,62.0,0.0,0.0,24.0,11.679303831313149,1.0,35.559280159842984,1
17.291825891764983,0.677043527058754,0.677043527058754,91.47860937882255,0.6924321931882078,66.06226116235253,0.0,0.0,24.677043527058753,33.249044649410095,0.32295647294124596,32.322368346259324,1
16.0,1.0,1.0,199.0,0.4109238731651816,68.0,0.0,0.0,25.0,42.32515893601371,0.0,3.1807447790748147,1
18.10417424116548,0.0,0.2708322512620742,190.9791547638828,0.19773732027983493,63.62499350757245,0.0,0.0,24.270832251262075,19.124967537862226,0.2708322512620742,37.95836146718607,1
13.0,0.0,1.0,64.14559988987891,0.5685423418097555,68.0,0.0,0.0,25.0,17.415428689415457,0.5610285792943639,6.9357484471490505,1
16.15691276268453,1.0,1.0,199.0,0.5972867651356739,68.0,0.0,0.0,25.0,61.352415991812414,0.07845638134226596,1.3337584828185212,1
13.177455203908202,0.0,0.9746492565845425,199.0,0.41317614556768867,67.84789553950725,0.0,0.0,24.97464925658454,40.51833587510631,0.9746492565845425,19.080615364061156,1
16.149406341288298,0.9626484146779251,0.9626484146779251,199.0,0.6200577374531161,67.77589048806755,0.0,0.0,24.962648414677926,63.70968012111942,0.03735158532207494,0.0,1
19.343920482048823,0.16401987948779417,0.16401987948779417,147.98411927692678,0.9425915811017415,62.98411927692676,0.0,0.0,24.164019879487793,71.0476421692197,0.8359801205122058,15.875262488526788,1
15.087922618281095,0.695974206093698,1.0,199.0,0.5528874258063012,68.0,0.0,0.0,25.0,56.31143253406135,0.304025793906302,5.776490084219738,1
14.22685883324281,0.4089529444142699,1.0,199.0,0.49741105553321185,68.0,0.0,0.0,25.0,49.99696477711394,0.5910470555857301,11.229894056128872,1
18.78693975950408,0.0,0.17329432007084578,60.42612048099184,0.7280523754408303,63.039765920425076,0.0,0.0,24.173294320070845,21.880702238724776,1.0,23.538120757064963,1
13.469311128013258,0.15643704267108605,1.0,199.0,0.44860398952360697,68.0,0.0,0.0,25.0,44.44161493876389,0.843562957328914,16.027696189249365,1
20.0,0.0,0.0,188.0,0.36044705428313206,62.0,0.0,0.0,24.0,34.24247015689755,0.0,49.40857175879218,1
16.155413347057156,0.0,0.5492266647061205,121.60618668235104,0.6032989082353981,65.29535998823673,0.0,0.0,24.549226664706122,30.984533294122407,0.5492266647061205,29.672980279292585,1
14.997828541099564,0.0,0.7145959227000623,195.86055514970067,0.22826377651531968,66.28757553620038,0.0,0.0,24.714595922700063,21.991314164398254,0.7145959227000623,27.38408606162195,1
17.62138163702412,0.0,0.33980262328226873,143.26217114389505,0.7799342077607563,64.03881573969362,0.0,0.0,24.339802623282267,55.77664459579857,1.0,2.072019687227967,1
13.0,0.0,1.0,72.0,0.23894117991535216,68.0,0.0,0.0,25.0,7.559867793891886,0.7200661030540572,23.598315896075437,1
16.180538877347225,0.9548652806631941,0.9548652806631941,199.0,0.35265028359172734,67.72919168397917,0.0,0.0,24.954865280663196,36.32297920994791,0.0,4.82054919754313,1
20.0,0.0,0.0,188.0,0.20131784823611762,62.0,0.0,0.0,24.0,19.125195582431175,0.0,46.54116612982888,1
16.880478367579805,0.0,0.4456459474885993,64.23904326484039,0.562591440504238,64.6738756849316,0.0,0.0,24.4456459474886,16.978372945205212,1.0,24.55671584360736,1
17.282045223640466,0.0,0.38827925376564776,153.0,0.2673534906720706,64.32967552259389,0.0,0.0,24.38827925376565,21.38827925376565,1.0,6.647340824467889,1
16.83920012485558,1.0,1.0,131.8039993757221,0.20985581095612263,68.0,0.0,0.0,25.0,13.06279956300547,1.0,5.09394475787337,1
14.238654947505788,0.24773098950115746,1.0,61.4682338530162,0.7696329754805034,68.0,0.0,0.0,25.0,23.25680703149653,1.0,0.002477309895011575,1
13.0,0.0,1.0,146.94846446292854,0.9436476093819853,68.0,0.0,0.0,25.0,70.86416392809242,1.0,25.971966415383918,1
13.0,0.0,1.0,60.63230834303447,0.0808125350390751,68.0,0.0,0.0,25.0,2.452923337213785,0.24215388953563088,31.56357817912304,1
20.0,0.0,0.0,109.59698231836684,0.15395820937318286,62.0,0.0,0.0,24.0,6.158328374927315,1.0,33.88793031713709,1
19.767854718986168,0.11607264050691624,0.11607264050691624,189.27679904557607,0.15209490109088508,62.6964358430415,0.0,0.0,24.116072640506918,14.598251855714404,0.11607264050691624,41.74996606580635,1
16.18401056808701,0.9539973579782473,0.9539973579782473,153.23001321010875,0.7292407986200988,67.72398414786949,0.0,0.0,24.953997357978245,57.05806076650031,0.0,0.5621522855058186,1
13.20364401159485,0.040728802318970136,1.0,81.59271197681029,0.9868616766713,68.0,0.0,0.0,25.0,44.981779942025746,1.0,13.593280159163383,1
18.289078831977985,0.8554605840110072,0.8554605840110072,110.0,0.2783190876016511,67.13276350406605,0.0,0.0,24.855460584011006,11.132763504066043,0.14453941598899278,4.8912138370675144,1
18.592684281239954,0.7036578593800237,0.7036578593800237,195.74023645318027,0.4325820740835786,66.22194715628014,0.0,0.0,24.703657859380023,42.0,0.7036578593800237,27.0400717242048,1
20.0,0.0,0.0,152.78408788003944,0.8590151226663371,62.0,0.0,0.0,24.0,67.61982810190419,0.0,6.425595808552886,1
20.0,0.0,0.0,137.66318073106703,0.045293768026300904,62.0,0.0,0.0,24.0,2.9566832130200296,0.09783416065100148,0.0,1
17.016768249766336,1.0,1.0,109.01676824976633,0.16145370792161998,68.0,0.0,0.0,25.0,6.592225373714844,0.49161587511683236,0.0,1
17.053056458438867,1.0,1.0,130.73471770780566,0.20247833957793257,68.0,0.0,0.0,25.0,12.31430239546396,1.0,6.392052702723933,1
14.212413089370106,0.0,0.8267981300899848,199.0,0.38289991429522474,66.96078878053991,0.0,0.0,24.826798130089983,37.70916447170971,0.8267981300899848,19.550781946313847,1
17.132296701524055,1.0,1.0,199.0,0.508000579333443,68.0,0.0,0.0,25.0,51.110884633997436,0.566148350762027,9.624521962954457,1
20.0,0.0,0.0,58.0,0.8200498421867543,62.0,0.0,0.0,24.0,24.601495265602626,0.6014952656026266,14.963740832836242,1
17.310950686365516,0.0,0.38414990194778353,80.76829980389557,0.7897097226163163,64.3048994116867,0.0,0.0,24.384149901947783,34.29884813700789,1.0,26.78261000810939,1
15.554344443926492,0.0,0.6350936508676438,66.89131111214701,0.4474968680212702,65.81056190520586,0.0,0.0,24.635093650867645,13.568314284382412,1.0,25.265250254244986,1
13.317128068404312,0.0,0.9546959902279555,117.68287193159568,0.7827021053597648,67.72817594136774,0.0,0.0,24.954695990227954,39.229831833875245,1.0,25.602515668174412,1
17.3777116976147,0.0,0.3746126146264712,199.0,0.7996965138302736,64.24767568775883,0.0,0.0,24.37461261462647,79.75232431224117,0.6253873853735288,0.0,1
17.496560337143055,0.6258599157142364,0.6258599157142364,136.0,0.01747467286502305,65.75515949428542,0.0,0.0,24.625859915714237,1.0,0.6258599157142364,0.0,1
16.478046189939384,0.0,0.5031362585800877,141.46550115561902,0.6241128537519329,65.01881755148052,0.0,0.0,24.50313625858009,44.46550115561904,1.0,8.573190945518286,1
19.42595936475329,0.14351015881167772,0.14351015881167772,75.44424381148026,0.8230229053218411,62.86106095287007,0.0,0.0,24.14351015881168,29.86563206455181,0.8564898411883223,14.910084099849877,1
14.706531841905274,0.341306368381055,1.0,74.73045094704844,0.15706181722616044,68.0,0.0,0.0,25.0,4.95216178971367,0.658693631618945,17.541011410012505,1
13.0,0.0,1.0,69.55598359377855,0.19463323530811355,68.0,0.0,0.0,25.0,6.022393437511422,0.8370655729185703,27.690703120300107,1
13.0,0.0,1.0,58.058531211006446,0.05129537555621526,68.0,0.0,0.0,25.0,1.5645499792034387,0.0,31.916337920076547,1
17.49693494744421,0.0,0.3575807217936844,77.13935422565052,0.5038006317965961,64.1454843307621,0.0,0.0,24.357580721793685,19.84838556412631,1.0,31.78220261121465,1
20.0,0.0,0.0,188.29162441595784,0.4360470832528292,62.0,0.0,0.0,24.0,41.46977378916756,0.0,50.119125387455455,1
17.656897674906148,0.5857755812734633,0.5857755812734633,121.3137953498123,0.22092013110791986,65.51465348764079,0.0,0.0,24.585775581273463,11.799141862171513,0.5857755812734633,33.930503964966356,1
19.581611689974704,0.0,0.05976975857504241,80.50575603562393,0.40165887876336703,62.358618551450256,0.0,0.0,24.059769758575044,16.04368386279932,0.9402302414249576,36.92912787294258,1
20.0,0.0,0.0,194.33021595663467,0.31060191499944145,62.0,0.0,0.0,24.0,30.49051644248242,0.0,34.36389109496227,1
16.776339852413045,1.0,1.0,199.0,0.3861421585441416,68.0,0.0,0.0,25.0,38.94084963103261,0.3881699262065219,9.046209040684785,1
17.50301752909647,0.0,0.3567117815576468,199.0,0.1883601929827462,64.14027068934588,0.0,0.0,24.356711781557646,19.146305747538825,0.3567117815576468,20.688944753089036,1
13.0,0.0,1.0,72.0,0.2512256708273775,68.0,0.0,0.0,25.0,8.083494219016966,0.45825289049151663,20.762878804023124,1
14.363149632052195,0.45438321068406506,1.0,199.0,0.7344602085720036,68.0,0.0,0.0,25.0,73.36671899700276,0.5456167893159349,7.311264976833528,1
13.0,0.0,1.0,108.58535191223476,0.22881732491001838,68.0,0.0,0.0,25.0,12.46337978058687,0.9414648087765252,0.0,1
18.455589448796903,0.38610263780077425,0.38610263780077425,149.31661582680465,0.6864668019385012,64.31661582680465,0.0,0.0,24.386102637800775,52.31661582680464,0.6138973621992257,0.024555894487969028,1
20.0,0.0,0.0,199.0,0.8426749137004214,62.0,0.0,0.0,24.0,82.58214154264128,1.0,0.6760603781874153,1
15.716051925868191,0.9053506419560637,1.0,199.0,0.5933563604573291,68.0,0.0,0.0,25.0,60.917714123033406,0.09464935804393626,1.7983378028347872,1
19.608417730421408,0.19579113478929644,0.19579113478929644,199.0,0.2556832536648279,63.174746808735776,0.0,0.0,24.195791134789296,25.915822695785927,0.19579113478929644,21.165801921791445,1
16.277445203500662,0.9306386991248345,0.9306386991248345,153.34680650437582,0.7349745532166995,67.58383219474901,0.0,0.0,24.930638699124835,57.595309920128805,0.0,0.8475950966945219,1
17.496109993112867,0.8992219986225733,1.0,110.80622401101941,0.33953598515575967,68.0,0.0,0.0,25.0,14.41867203305824,0.0,0.0,1
16.072887302606198,0.9817781743484503,0.9817781743484503,95.70845078957521,0.8170578418094326,67.89066904609071,0.0,0.0,24.98177817434845,40.744894440878305,0.018221825651549728,30.094549271023194,1
16.377771843023712,0.9055570392440716,0.9055570392440716,152.43334223546444,0.7433272366339008,67.43334223546442,0.0,0.0,24.905557039244073,57.69997329360671,0.0944429607559284,1.79347182475508,1
14.584966132918215,0.31699322658364315,1.0,199.0,0.23342663616675519,68.0,0.0,0.0,25.0,22.875810344342007,1.0,17.683006773416356,1
19.501679460778398,0.0,0.07118864846022899,199.0,0.8296962283372986,62.42713189076137,0.0,0.0,24.07118864846023,81.57286810923863,0.928811351539771,0.0,1
14.594878151468807,0.3189756302937613,1.0,199.0,0.6392072599784899,68.0,0.0,0.0,25.0,65.15482857001211,0.3189756302937613,5.422585714993942,1
15.534625932908364,0.8448753109694546,1.0,199.0,0.5816674986825248,68.0,0.0,0.0,25.0,59.587256841328,0.15512468903054544,2.947369091580363,1
16.046543871471652,1.0,1.0,117.81382451411339,0.12418894843244865,68.0,0.0,0.0,25.0,6.139631614414955,0.9767280642641741,33.63851453325815,1
13.0,0.0,1.0,199.0,0.8183910784251791,68.0,0.0,0.0,25.0,80.88681089553361,0.8144684825889358,10.91387766669174,1
18.8725809009064,0.28185477477339993,0.28185477477339993,199.0,0.7732936350024604,63.6911286486404,0.0,0.0,24.2818547747734,76.6447592793054,0.7181452252266001,0.0,1
19.172846206648405,0.0,0.11816482762165625,80.81835172378344,0.4014623286914927,62.70898896572994,0.0,0.0,24.118164827621655,15.818351723783437,1.0,35.92454271686775,1
17.213051338543398,0.6967371653641506,0.6967371653641506,136.0,0.17297766503199763,66.1804229921849,0.0,0.0,24.69673716536415,11.451057480462259,0.6967371653641506,0.0,1
16.742114306440232,1.0,1.0,132.28942846779884,0.21320501195749691,68.0,0.0,0.0,25.0,13.402599927459189,1.0,4.504633840092208,1
18.245055972945895,0.877472013527053,0.877472013527053,197.65219214879758,0.43022970207256617,67.26483208116233,0.0,0.0,24.877472013527054,42.0,0.877472013527053,21.151248181703448,1
16.67535521901943,0.7350710438038858,1.0,133.1530818172951,0.19767884775081768,68.0,0.0,0.0,25.0,12.444076430549485,1.0,13.45934620185665,1
20.0,0.0,0.0,147.0,0.9388293219729604,62.0,0.0,0.0,24.0,70.26613767731212,0.8034809303848486,15.258102868008272,1
17.128138290285225,0.7179654274286935,0.7179654274286935,199.0,0.675132013957005,66.30779256457217,0.0,0.0,24.717965427428695,68.35865687885482,0.2820345725713065,0.0,1
14.24207680645806,0.0,0.8225604562202772,199.0,0.38203214414576114,66.93536273732167,0.0,0.0,24.822560456220277,37.628648668185264,0.8225604562202772,19.564257749219518,1
19.002459006563434,0.24938524835914166,0.24938524835914166,110.25184425492257,0.3184277188381615,63.49631149015485,0.0,0.0,24.249385248359143,17.513524536098885,1.0,0.7506147516408583,1
14.352156825129152,0.0,0.806834739267264,73.93165260732736,0.26428372532337563,66.84100843560358,0.0,0.0,24.806834739267263,8.93165260732736,1.0,28.665961848123036,1
